"label","Hemi","Region","PGS","Estimate","Std_Error","t_value","P_Value","Significant_P_Value","Phenotype","Timepoint"
"rh_medialorbitofrontal","right","medial orbitofrontal","SCZ",0.0149022739953817,0.0260306895690855,0.572488637146205,0.567100222803939,"not sig","GMV","T1"
"rh_medialorbitofrontal","right","medial orbitofrontal","SUD",-0.0371836114376195,0.0256365402588026,-1.45041456695203,0.147209149641927,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","ADHD",-0.0148298995471965,0.0249910589887611,-0.59340820866638,0.55302191157119,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","ASD",-0.0471863397648611,0.0253684232654398,-1.86004227661814,0.0631286376491768,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","BIP",0.00847779389100835,0.0250165325135713,0.338887649054049,0.734754766233172,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","MDD",-0.029416596955939,0.0250637812388183,-1.17366955431206,0.240764646276888,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","SCZ",-0.0264888450362752,0.0259549379208297,-1.02057054103054,0.307667496179823,"not sig","GMV","T1"
"rh_middletemporal","right","middle temporal","SUD",-0.0482059211975432,0.0255539291970135,-1.88643870873592,0.0594816418597267,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","ADHD",0.00751735836112987,0.0275353205476262,0.273007839081719,0.784895041265051,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","ASD",-0.0333339916022885,0.0279719657790978,-1.19169284938842,0.23362173050517,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","BIP",0.0189678769733333,0.0275559427378377,0.688340702177759,0.491373782514433,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","MDD",-0.0168653004595302,0.027623962762596,-0.61053153758108,0.54162752701174,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","SCZ",0.0299016132858304,0.0285933292543267,1.04575486890201,0.295888754497664,"not sig","GMV","T1"
"rh_parahippocampal","right","parahippocampal","SUD",0.0209944784054616,0.028188032701045,0.744801122807102,0.456540514912683,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","ADHD",0.0372634953880202,0.0269996894706636,1.38014533198645,0.16780375823781,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","ASD",0.0602325781132583,0.0274095562222275,2.19750285721201,0.0281786586803529,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","BIP",-0.00633034648738044,0.0270457002860616,-0.234061104738445,0.814978212039498,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","MDD",-0.00790512679879046,0.0271109503017159,-0.29158427538743,0.77065583609636,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","SCZ",0.0125264996842084,0.0280695368300262,0.446266704009478,0.65548662151028,"not sig","GMV","T1"
"rh_paracentral","right","paracentral","SUD",0.0244434096477623,0.0276585117839789,0.883757225937264,0.377007606370604,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","ADHD",-0.00292650033546048,0.0268595166916351,-0.108955807695969,0.913256098009418,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","ASD",0.0174027021405557,0.0272964522782286,0.63754446780016,0.523894147283176,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","BIP",-0.00406264623706812,0.0268840623406844,-0.151117274821968,0.879909078806705,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","MDD",-0.0280199343353009,0.0269371612226414,-1.04019625912731,0.298462172640416,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","SCZ",-0.0043022642733566,0.0279034784779468,-0.154183797434318,0.877491227171065,"not sig","GMV","T1"
"rh_parsopercularis","right","pars opercularis","SUD",-0.0309900824344992,0.0274871251075764,-1.12743993099363,0.259786112630574,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","ADHD",0.00278653140877007,0.0257015030433305,0.108419005848499,0.913681789114642,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","ASD",0.024885908215813,0.0261140411707895,0.952970398302419,0.340800564059516,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","BIP",-0.0451871120270543,0.0256915269305122,-1.75883325850082,0.0788654444750673,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","MDD",0.0158888182027892,0.0257834781610482,0.616240295570084,0.53785499541796,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","SCZ",-0.00320636308678013,0.0267005604167404,-0.120085984591164,0.904435511760469,"not sig","GMV","T1"
"rh_parsorbitalis","right","pars orbitalis","SUD",-0.0137540303789638,0.0263131871031739,-0.522704844724218,0.601277955905519,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","ADHD",-0.00458983318986745,0.0263790786801874,-0.173995204514657,0.861899126352593,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","ASD",0.0258766794641455,0.0268024309708575,0.965460166366304,0.334512533723404,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","BIP",-0.0203424965445002,0.0263969943390572,-0.77063684915071,0.441076740496619,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","MDD",0.00769426749394682,0.02646673870653,0.290714605197975,0.771320772890594,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","SCZ",0.000607463780067121,0.027404851908605,0.0221662858129286,0.982319064950564,"not sig","GMV","T1"
"rh_parstriangularis","right","pars triangularis","SUD",-0.00161696668039603,0.0270101917082153,-0.0598650575258309,0.952273264019277,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","ADHD",-0.038345559431997,0.027480322643619,-1.39538243161424,0.163163528707378,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","ASD",0.0203316735279775,0.0279488316127068,0.727460589756238,0.467088400663353,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","BIP",0.0200418440093442,0.0275220919567006,0.728209325107818,0.466630182745049,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","MDD",-0.0248909940710681,0.0275855230425416,-0.902320903347812,0.367070881010676,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","SCZ",0.0432937225792948,0.0285442841363438,1.51672125923703,0.129605366609076,"not sig","GMV","T1"
"rh_pericalcarine","right","pericalcarine","SUD",-0.0309605117551726,0.0281462568600624,-1.09998682628039,0.27156259628456,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","ADHD",-0.0215514917681367,0.0259862041727464,-0.829343586499613,0.407078032127355,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","ASD",0.00272207625189465,0.0264209468068765,0.103027203067007,0.917958916515546,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","BIP",0.0234087570058581,0.0260087240344708,0.90003481042873,0.368285675783034,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","MDD",-0.0307960500824547,0.0260653304270397,-1.18149471262822,0.237644714673686,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","SCZ",-0.0187001800679729,0.0269987420022499,-0.692631533217902,0.48867733056225,"not sig","GMV","T1"
"rh_postcentral","right","postcentral","SUD",-0.0294339326886866,0.0266015632546344,-1.10647379655625,0.268747400894168,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","ADHD",0.0272692671342684,0.0267013745247595,1.02126829122532,0.307337028929354,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","ASD",0.00735752505679153,0.0271514478833178,0.270980946887628,0.786453160121306,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","BIP",-0.00510552945131221,0.0267373150421283,-0.190951464022013,0.848596523277238,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","MDD",-0.00162118889825361,0.0268025381848593,-0.0604863945001078,0.951778511399072,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","SCZ",-0.0147114258420502,0.0277482968495953,-0.530174011103847,0.596091204408971,"not sig","GMV","T1"
"rh_posteriorcingulate","right","posterior cingulate","SUD",0.0188288582040629,0.0273464871400383,0.68852932033436,0.491255082881433,"not sig","GMV","T1"
"rh_precentral","right","precentral","ADHD",-0.0268568545953933,0.0255134753551166,-1.05265371422664,0.29271560112284,"not sig","GMV","T1"
"rh_precentral","right","precentral","ASD",0.0209463406289059,0.0259378717166377,0.807558185873439,0.419507995925272,"not sig","GMV","T1"
"rh_precentral","right","precentral","BIP",0.0118171919421111,0.02554659746323,0.462574006543139,0.643755173206767,"not sig","GMV","T1"
"rh_precentral","right","precentral","MDD",0.00363808614526472,0.025610665744137,0.142053556186745,0.88706199325153,"not sig","GMV","T1"
"rh_precentral","right","precentral","SCZ",0.0232455398994042,0.0265090664294485,0.876890174962222,0.380725080361094,"not sig","GMV","T1"
"rh_precentral","right","precentral","SUD",-0.020721030979251,0.0261288929275478,-0.793031340313877,0.427919253738022,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","ADHD",-0.00305693241181991,0.0250792241896509,-0.121891027756806,0.903006110698985,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","ASD",0.021282764671481,0.0254840849591478,0.835139449016836,0.403808538235288,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","BIP",0.00034840784931113,0.0251024159866076,0.0138794548499638,0.9889285029964,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","MDD",-0.020196519180927,0.0251564213625908,-0.802837529624164,0.422230592890862,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","SCZ",0.00517314215838951,0.0260538504290635,0.19855576328245,0.842644521448498,"not sig","GMV","T1"
"rh_precuneus","right","precuneus","SUD",-0.0198351394530486,0.0256726056981835,-0.772618864101204,0.43990296189876,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","ADHD",0.00161574493021751,0.0269240001219842,0.0600113253193089,0.952156793550919,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","ASD",-0.00510215359899591,0.0273662050261922,-0.186439939118801,0.852131875523173,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","BIP",0.0138056658747553,0.0269457692163994,0.512350037732569,0.608502096188764,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","MDD",-0.0293884629163511,0.0270005605083034,-1.08843899397249,0.276623982558747,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","SCZ",0.0120066130837883,0.0279684646012371,0.429291105356467,0.667789889608576,"not sig","GMV","T1"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","SUD",0.0194818637414914,0.0275620358519356,0.706836891372929,0.479807635045974,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","ADHD",-0.00681189845056896,0.0244001462964585,-0.279174492144649,0.780159922019196,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","ASD",-0.00942219148001916,0.0248005280311711,-0.379918986731923,0.704074036320072,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","BIP",-0.00816370535717948,0.0244222077555476,-0.33427384775748,0.738232424207478,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","MDD",-0.0164556537686548,0.0244779085758117,-0.67226551311315,0.501546512039369,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","SCZ",0.0287796350086188,0.0253356129450372,1.13593600719482,0.25621439210492,"not sig","GMV","T1"
"rh_rostralmiddlefrontal","right","rostral middle frontal","SUD",-0.00762235751282806,0.0249834702276869,-0.305096027227671,0.760346913579166,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","ADHD",-0.0129711511210111,0.0250461079594197,-0.5178908891564,0.604631643633479,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","ASD",0.0371265383653773,0.0254377157156742,1.45950755878998,0.14469206685414,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","BIP",0.0174064108142639,0.025066837053556,0.694399966660118,0.487568336472689,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","MDD",0.000306447740009821,0.0251327760031405,0.0121931512846622,0.990273578508023,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","SCZ",0.00507127249930591,0.02602226103054,0.194882085509565,0.845518863756329,"not sig","GMV","T1"
"rh_superiorfrontal","right","superior frontal","SUD",-0.0232392333763959,0.0256390197260154,-0.906401010051705,0.364908997279333,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","ADHD",-0.0125745711726073,0.0269693158715138,-0.466254733064591,0.641119380120409,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","ASD",0.0187417273136816,0.0274097181724205,0.683762131218824,0.494259855897609,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","BIP",-0.0222558188663535,0.0269887894680458,-0.824631978870484,0.40974750208198,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","MDD",0.006483477978662,0.0270613976742625,0.239584002892367,0.81069444669944,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","SCZ",0.0130598413942397,0.0280176882036754,0.466128443549689,0.641209742128719,"not sig","GMV","T1"
"rh_superiorparietal","right","superior parietal","SUD",0.00748231056817777,0.0276159248013901,0.270941879440558,0.786483200604923,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","ADHD",-0.0274221046606221,0.02487916091247,-1.10221179713812,0.270594740474286,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","ASD",-0.00959314771540398,0.025299607967831,-0.3791816745778,0.704621295104873,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","BIP",0.00549222047119856,0.0249143362240046,0.220444182089302,0.825563437322619,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","MDD",-0.0382409953760526,0.0249504147527492,-1.53267974721098,0.125623283086476,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","SCZ",-0.0152870495689641,0.0258557699767694,-0.591243253737912,0.554470874641825,"not sig","GMV","T1"
"rh_superiortemporal","right","superior temporal","SUD",-0.02346193180522,0.0254780638168877,-0.920867926771918,0.357307926801405,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","ADHD",0.0152086836916687,0.0258627680326231,0.588053207316581,0.556609294548469,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","ASD",0.0154106241868806,0.0262879146639196,0.586224673348923,0.557836848725698,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","BIP",-0.00275446683154029,0.0258901981597366,-0.106390334077239,0.915290776105968,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","MDD",-0.0112664109381811,0.0259510421900785,-0.434140981917421,0.664265568666131,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","SCZ",0.00437615741316147,0.0268717652717183,0.162853365564608,0.870661820876445,"not sig","GMV","T1"
"rh_supramarginal","right","supramarginal","SUD",0.00979035035311868,0.0264835788636688,0.36967625876839,0.711690168019976,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","ADHD",0.0385487893341651,0.0269271548223938,1.43159533892182,0.152524916097475,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","ASD",-0.0187216062267014,0.0273881405790029,-0.683566165169107,0.494383584134313,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","BIP",-0.0279093671080236,0.0269630637088155,-1.03509628614269,0.300836385466608,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","MDD",-0.00758911236370803,0.0270398459416108,-0.280664038548732,0.779017376558289,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","SCZ",0.0350705930796198,0.0279795585236071,1.25343625597344,0.210295696078929,"not sig","GMV","T1"
"rh_frontalpole","right","frontal pole","SUD",0.0315493591746275,0.0275797272870991,1.14393296373838,0.25288383431487,"not sig","GMV","T1"
"rh_temporalpole","right","temporal pole","ADHD",-0.0100807654884571,0.0272966274981227,-0.36930443107488,0.711967194038064,"not sig","GMV","T1"
